452,304,,1,0,24/05/2019,26/05/2019
453,1042,,1,0,24/05/2019,26/05/2019
454,87,,1,0,25/05/2019,26/05/2019
455,750,,1,0,24/05/2019,27/05/2019
456,355,,1,0,25/05/2019,26/05/2019
457,1082,,1,0,25/05/2019,27/05/2019
458,890,,1,0,25/05/2019,27/05/2019
459,42,,1,0,24/05/2019,26/05/2019
460,417,,1,0,24/05/2019,26/05/2019
461,467,,1,0,24/05/2019,26/05/2019
462,129,,1,0,25/05/2019,27/05/2019
463,468,,1,0,24/05/2019,26/05/2019
464,603,,1,0,25/05/2019,26/05/2019
465,1022,,1,0,25/05/2019,27/05/2019
466,23,,1,0,25/05/2019,26/05/2019
467,400,,1,0,25/05/2019,26/05/2019
468,328,,1,0,24/05/2019,26/05/2019
469,978,,1,0,24/05/2019,26/05/2019
470,1176,,1,0,25/05/2019,27/05/2019
471,43,,1,0,25/05/2019,26/05/2019
472,618,,1,0,24/05/2019,26/05/2019
473,80,,1,0,25/05/2019,26/05/2019
474,781,,1,0,24/05/2019,26/05/2019
475,1097,,1,0,24/05/2019,26/05/2019
476,245,,1,0,25/05/2019,27/05/2019
477,167,,1,0,25/05/2019,27/05/2019
478,66,,1,0,25/05/2019,27/05/2019
479,441,,1,0,24/05/2019,27/05/2019
480,366,,1,0,24/05/2019,26/05/2019
481,514,,1,0,25/05/2019,26/05/2019
482,113,,1,0,25/05/2019,27/05/2019
483,348,,1,0,24/05/2019,26/05/2019
484,1079,,1,0,25/05/2019,27/05/2019
485,667,,1,0,24/05/2019,27/05/2019
486,567,,1,0,24/05/2019,27/05/2019
487,599,,1,0,24/05/2019,26/05/2019
488,96,,1,0,24/05/2019,26/05/2019
489,497,,1,0,24/05/2019,27/05/2019
490,630,,1,0,25/05/2019,27/05/2019
491,811,,1,0,24/05/2019,26/05/2019
492,936,,1,0,24/05/2019,26/05/2019
493,834,,1,0,25/05/2019,27/05/2019
494,728,,1,0,24/05/2019,27/05/2019
495,15,,1,0,24/05/2019,26/05/2019
496,828,,1,0,25/05/2019,26/05/2019
497,885,,1,0,25/05/2019,27/05/2019
498,956,,1,0,24/05/2019,26/05/2019
499,495,,1,0,25/05/2019,27/05/2019
500,913,,1,0,24/05/2019,26/05/2019
501,107,,1,0,24/05/2019,26/05/2019
502,607,,1,0,24/05/2019,26/05/2019
503,1014,,1,0,24/05/2019,26/05/2019
504,608,,1,0,24/05/2019,26/05/2019
505,432,,1,0,24/05/2019,27/05/2019
506,439,,1,0,25/05/2019,26/05/2019
507,373,,1,0,24/05/2019,27/05/2019
508,368,,1,0,24/05/2019,26/05/2019
509,881,,1,0,25/05/2019,27/05/2019
510,392,,1,0,25/05/2019,26/05/2019
511,1008,,1,0,24/05/2019,27/05/2019
512,400,,1,0,25/05/2019,26/05/2019
513,1039,,1,0,24/05/2019,26/05/2019
514,369,,1,0,24/05/2019,27/05/2019
515,1132,,1,0,24/05/2019,26/05/2019
516,490,,1,0,24/05/2019,26/05/2019
517,1005,,1,0,24/05/2019,26/05/2019
518,43,,1,0,24/05/2019,26/05/2019
519,142,,1,0,25/05/2019,26/05/2019
520,218,,1,0,24/05/2019,27/05/2019
521,523,,1,0,24/05/2019,27/05/2019
522,975,,1,0,25/05/2019,26/05/2019
523,240,,1,0,25/05/2019,26/05/2019
524,511,,1,0,25/05/2019,26/05/2019
525,153,,1,0,25/05/2019,27/05/2019
526,1040,,1,0,24/05/2019,26/05/2019
527,830,,1,0,25/05/2019,26/05/2019
528,1175,,1,0,24/05/2019,27/05/2019
529,1061,,1,0,24/05/2019,26/05/2019
530,974,,1,0,24/05/2019,26/05/2019
531,750,,1,0,25/05/2019,26/05/2019
532,1193,,1,0,25/05/2019,26/05/2019
533,373,,1,0,24/05/2019,27/05/2019
534,378,,1,0,25/05/2019,27/05/2019
535,1178,,1,0,25/05/2019,26/05/2019
536,650,,1,0,24/05/2019,27/05/2019
537,603,,1,0,25/05/2019,27/05/2019
538,712,,1,0,25/05/2019,27/05/2019
539,422,,1,0,24/05/2019,27/05/2019
540,545,,1,0,25/05/2019,26/05/2019
541,652,,1,0,24/05/2019,27/05/2019
542,816,,1,0,24/05/2019,27/05/2019
543,203,,1,0,25/05/2019,26/05/2019
544,453,,1,0,25/05/2019,27/05/2019
545,829,,1,0,25/05/2019,27/05/2019
546,688,,1,0,24/05/2019,27/05/2019
547,792,,1,0,25/05/2019,27/05/2019
548,587,,1,0,24/05/2019,26/05/2019
549,27,,1,0,24/05/2019,27/05/2019
550,481,,1,0,25/05/2019,27/05/2019
551,649,,1,0,24/05/2019,26/05/2019
552,184,,1,0,25/05/2019,27/05/2019
553,708,,1,0,24/05/2019,27/05/2019
554,704,,1,0,25/05/2019,26/05/2019
555,551,,1,0,25/05/2019,27/05/2019
556,1119,,1,0,25/05/2019,27/05/2019
557,59,,1,0,24/05/2019,27/05/2019
558,860,,1,0,25/05/2019,26/05/2019
559,295,,1,0,24/05/2019,26/05/2019
560,1066,,1,0,25/05/2019,26/05/2019
561,272,,1,0,25/05/2019,27/05/2019
562,419,,1,0,25/05/2019,27/05/2019
563,284,,1,0,25/05/2019,27/05/2019
564,1122,,1,0,25/05/2019,26/05/2019
565,198,,1,0,24/05/2019,27/05/2019
566,478,,1,0,25/05/2019,26/05/2019
567,158,,1,0,24/05/2019,26/05/2019
568,253,,1,0,25/05/2019,27/05/2019
569,1038,,1,0,25/05/2019,27/05/2019
570,1162,,1,0,24/05/2019,27/05/2019
571,322,,1,0,25/05/2019,26/05/2019
572,1143,,1,0,25/05/2019,27/05/2019
573,275,,1,0,25/05/2019,27/05/2019
574,692,,1,0,25/05/2019,27/05/2019
575,702,,1,0,25/05/2019,26/05/2019
576,293,,1,0,24/05/2019,26/05/2019
577,689,,1,0,25/05/2019,27/05/2019
578,779,,1,0,24/05/2019,26/05/2019
579,148,,1,0,25/05/2019,27/05/2019
580,279,,1,0,25/05/2019,27/05/2019
581,637,,1,0,25/05/2019,27/05/2019
582,1099,,1,0,24/05/2019,27/05/2019
583,639,,1,0,24/05/2019,26/05/2019
584,1134,,1,0,25/05/2019,27/05/2019
585,276,,1,0,25/05/2019,26/05/2019
586,1158,,1,0,25/05/2019,26/05/2019
587,926,,1,0,25/05/2019,27/05/2019
588,935,,1,0,25/05/2019,26/05/2019
589,354,,1,0,24/05/2019,27/05/2019
590,779,,1,0,24/05/2019,27/05/2019
591,42,,1,0,24/05/2019,26/05/2019
592,1171,,1,0,24/05/2019,27/05/2019
593,514,,1,0,24/05/2019,26/05/2019
594,423,,1,0,25/05/2019,27/05/2019
595,991,,1,0,24/05/2019,27/05/2019
596,1156,,1,0,24/05/2019,27/05/2019
597,232,,1,0,25/05/2019,27/05/2019
598,298,,1,0,24/05/2019,26/05/2019
599,152,,1,0,25/05/2019,27/05/2019
600,519,,1,0,25/05/2019,26/05/2019
601,61,,1,0,25/05/2019,26/05/2019
602,837,,1,0,25/05/2019,27/05/2019
603,853,,1,0,25/05/2019,27/05/2019
604,304,,1,0,24/05/2019,26/05/2019
